time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
5.284800,2.327262,0.000000,2.000095,0.000000
5.289799,2.337179,0.000000,1.972158,0.000000
5.294799,2.346956,0.000000,1.944270,0.000000
5.299798,2.356594,0.000000,1.916521,0.000000
5.304798,2.366094,0.000000,1.888864,0.000000
5.309798,2.375455,0.000000,1.861421,0.000000
5.314797,2.384681,0.000000,1.834096,0.000000
5.319797,2.393769,0.000000,1.806729,0.000000
5.324797,2.402721,0.000000,1.779470,0.000000
5.329796,2.411537,0.000000,1.752415,0.000000
5.334796,2.420218,0.000000,1.725359,0.000000
5.339796,2.428763,0.000000,1.698372,0.000000
5.344795,2.437175,0.000000,1.671688,0.000000
5.349795,2.445454,0.000000,1.645157,0.000000
5.354795,2.453600,0.000000,1.618935,0.000000
5.359794,2.461617,0.000000,1.593056,0.000000
5.364794,2.469505,0.000000,1.567242,0.000000
5.369793,2.477264,0.000000,1.541574,0.000000
5.374793,2.484896,0.000000,1.516200,0.000000
5.379793,2.492402,0.000000,1.491194,0.000000
5.384792,2.499783,0.000000,1.466496,0.000000
5.389792,2.507043,0.000000,1.442238,0.000000
5.394792,2.514182,0.000000,1.418276,0.000000
5.399791,2.521204,0.000000,1.394991,0.000000
5.404791,2.528110,0.000000,1.372096,0.000000
5.409791,2.534902,0.000000,1.349560,0.000000
5.414790,2.541583,0.000000,1.327286,0.000000
5.419790,2.548154,0.000000,1.305313,0.000000
5.424789,2.554615,0.000000,1.283603,0.000000
5.429789,2.560969,0.000000,1.262172,0.000000
5.434789,2.567217,0.000000,1.241187,0.000000
5.439788,2.573360,0.000000,1.220365,0.000000
5.444788,2.579401,0.000000,1.200068,0.000000
5.449788,2.585341,0.000000,1.180343,0.000000
5.454787,2.591185,0.000000,1.160838,0.000000
5.459787,2.596932,0.000000,1.141739,0.000000
5.464787,2.602584,0.000000,1.123022,0.000000
5.469786,2.608144,0.000000,1.104704,0.000000
5.474786,2.613613,0.000000,1.086685,0.000000
5.479785,2.618994,0.000000,1.069143,0.000000
5.484785,2.624288,0.000000,1.051904,0.000000
5.489785,2.629496,0.000000,1.034990,0.000000
5.494784,2.634621,0.000000,1.018328,0.000000
5.499784,2.639663,0.000000,1.001937,0.000000
5.504784,2.644624,0.000000,0.985833,0.000000
5.509783,2.649506,0.000000,0.970069,0.000000
5.514783,2.654310,0.000000,0.954581,0.000000
5.519783,2.659038,0.000000,0.939437,0.000000
5.524782,2.663690,0.000000,0.924554,0.000000
5.529782,2.668269,0.000000,0.910111,0.000000
5.534781,2.672777,0.000000,0.895972,0.000000
5.539781,2.677215,0.000000,0.882095,0.000000
5.544781,2.681585,0.000000,0.868597,0.000000
5.549780,2.685888,0.000000,0.855255,0.000000
5.554780,2.690125,0.000000,0.842218,0.000000
5.559780,2.694298,0.000000,0.829555,0.000000
5.564779,2.698408,0.000000,0.817066,0.000000
5.569779,2.702457,0.000000,0.804795,0.000000
5.574779,2.706445,0.000000,0.792886,0.000000
5.579778,2.710374,0.000000,0.781197,0.000000
5.584778,2.714246,0.000000,0.769868,0.000000
5.589777,2.718062,0.000000,0.758682,0.000000
5.594777,2.721822,0.000000,0.747518,0.000000
5.599777,2.725526,0.000000,0.736531,0.000000
5.604776,2.729176,0.000000,0.725749,0.000000
5.609776,2.732773,0.000000,0.715098,0.000000
5.614776,2.736317,0.000000,0.704608,0.000000
5.619775,2.739809,0.000000,0.694293,0.000000
5.624775,2.743249,0.000000,0.684096,0.000000
5.629775,2.746640,0.000000,0.674137,0.000000
5.634774,2.749981,0.000000,0.664497,0.000000
5.639774,2.753275,0.000000,0.655010,0.000000
5.644773,2.756522,0.000000,0.645672,0.000000
5.649773,2.759723,0.000000,0.636584,0.000000
5.654773,2.762879,0.000000,0.627661,0.000000
5.659772,2.765991,0.000000,0.618904,0.000000
5.664772,2.769060,0.000000,0.610417,0.000000
5.669772,2.772087,0.000000,0.602083,0.000000
5.674771,2.775073,0.000000,0.593876,0.000000
5.679771,2.778018,0.000000,0.585869,0.000000
5.684771,2.780923,0.000000,0.577909,0.000000
5.689770,2.783789,0.000000,0.570114,0.000000
5.694770,2.786617,0.000000,0.562536,0.000000
5.699769,2.789407,0.000000,0.555104,0.000000
5.704769,2.792161,0.000000,0.547748,0.000000
5.709769,2.794878,0.000000,0.540520,0.000000
5.714768,2.797559,0.000000,0.533392,0.000000
5.719768,2.800205,0.000000,0.526379,0.000000
5.724768,2.802816,0.000000,0.519430,0.000000
5.729767,2.805392,0.000000,0.512601,0.000000
5.734767,2.807935,0.000000,0.505901,0.000000
5.739767,2.810445,0.000000,0.499363,0.000000
5.744766,2.812923,0.000000,0.493050,0.000000
5.749766,2.815369,0.000000,0.486786,0.000000
5.754766,2.817785,0.000000,0.480624,0.000000
5.759765,2.820170,0.000000,0.474558,0.000000
5.764765,2.822524,0.000000,0.468499,0.000000
5.769764,2.824849,0.000000,0.462529,0.000000
5.774764,2.827144,0.000000,0.456621,0.000000
5.779764,2.829409,0.000000,0.450806,0.000000
5.784763,2.831646,0.000000,0.445106,0.000000
5.789763,2.833855,0.000000,0.439526,0.000000
5.794763,2.836036,0.000000,0.433986,0.000000
5.799762,2.838189,0.000000,0.428514,0.000000
5.804762,2.840316,0.000000,0.423111,0.000000
5.809762,2.842415,0.000000,0.417728,0.000000
5.814761,2.844488,0.000000,0.412430,0.000000
5.819761,2.846534,0.000000,0.407254,0.000000
5.824760,2.848555,0.000000,0.402108,0.000000
5.829760,2.850550,0.000000,0.397008,0.000000
5.834760,2.852520,0.000000,0.391919,0.000000
5.839759,2.854465,0.000000,0.386857,0.000000
5.844759,2.856384,0.000000,0.381842,0.000000
5.849759,2.858278,0.000000,0.376858,0.000000
5.854758,2.860148,0.000000,0.371966,0.000000
5.859758,2.861993,0.000000,0.367151,0.000000
5.864758,2.863815,0.000000,0.362393,0.000000
5.869757,2.865612,0.000000,0.357674,0.000000
5.874757,2.867387,0.000000,0.353023,0.000000
5.879756,2.869138,0.000000,0.348366,0.000000
5.884756,2.870866,0.000000,0.343726,0.000000
5.889756,2.872571,0.000000,0.339160,0.000000
5.894755,2.874253,0.000000,0.334623,0.000000
5.899755,2.875912,0.000000,0.330085,0.000000
5.904755,2.877549,0.000000,0.325602,0.000000
5.909754,2.879164,0.000000,0.321178,0.000000
5.914754,2.880757,0.000000,0.316769,0.000000
5.919754,2.882328,0.000000,0.312452,0.000000
5.924753,2.883877,0.000000,0.308175,0.000000
5.929753,2.885405,0.000000,0.303938,0.000000
5.934752,2.886912,0.000000,0.299758,0.000000
5.939752,2.888399,0.000000,0.295694,0.000000
5.944752,2.889865,0.000000,0.291763,0.000000
5.949751,2.891313,0.000000,0.287920,0.000000
5.954751,2.892741,0.000000,0.284187,0.000000
5.959751,2.894151,0.000000,0.280503,0.000000
5.964750,2.895542,0.000000,0.276865,0.000000
5.969750,2.896915,0.000000,0.273248,0.000000
5.974750,2.898271,0.000000,0.269678,0.000000
5.979749,2.899608,0.000000,0.266148,0.000000
5.984749,2.900928,0.000000,0.262651,0.000000
5.989748,2.902231,0.000000,0.259227,0.000000
5.994748,2.903517,0.000000,0.255866,0.000000
5.999748,2.904787,0.000000,0.252596,0.000000
6.004747,2.906040,0.000000,0.249351,0.000000
6.009747,2.907277,0.000000,0.246157,0.000000
6.014747,2.908498,0.000000,0.242967,0.000000
6.019746,2.909703,0.000000,0.239800,0.000000
6.024746,2.910893,0.000000,0.236615,0.000000
6.029746,2.912066,0.000000,0.233476,0.000000
6.034745,2.913224,0.000000,0.230364,0.000000
6.039745,2.914367,0.000000,0.227274,0.000000
6.044744,2.915494,0.000000,0.224239,0.000000
6.049744,2.916606,0.000000,0.221234,0.000000
6.054744,2.917703,0.000000,0.218259,0.000000
6.059743,2.918786,0.000000,0.215292,0.000000
6.064743,2.919853,0.000000,0.212331,0.000000
6.069743,2.920906,0.000000,0.209332,0.000000
6.074742,2.921944,0.000000,0.206316,0.000000
6.079742,2.922966,0.000000,0.203238,0.000000
6.084742,2.923973,0.000000,0.200084,0.000000
6.089741,2.924964,0.000000,0.196840,0.000000
6.094741,2.925938,0.000000,0.193488,0.000000
6.099741,2.926895,0.000000,0.190092,0.000000
6.104740,2.927835,0.000000,0.186709,0.000000
6.109740,2.928759,0.000000,0.183334,0.000000
6.114739,2.929665,0.000000,0.179968,0.000000
6.119739,2.930555,0.000000,0.176606,0.000000
6.124739,2.931428,0.000000,0.173273,0.000000
6.129738,2.932285,0.000000,0.170004,0.000000
6.134738,2.933125,0.000000,0.166808,0.000000
6.139738,2.933950,0.000000,0.163694,0.000000
6.144737,2.934759,0.000000,0.160642,0.000000
6.149737,2.935553,0.000000,0.157662,0.000000
6.154737,2.936333,0.000000,0.154755,0.000000
6.159736,2.937098,0.000000,0.151952,0.000000
6.164736,2.937850,0.000000,0.149243,0.000000
6.169735,2.938588,0.000000,0.146640,0.000000
6.174735,2.939314,0.000000,0.144116,0.000000
6.179735,2.940027,0.000000,0.141667,0.000000
6.184734,2.940727,0.000000,0.139267,0.000000
6.189734,2.941417,0.000000,0.136911,0.000000
6.194734,2.942094,0.000000,0.134596,0.000000
6.199733,2.942760,0.000000,0.132345,0.000000
6.204733,2.943415,0.000000,0.130129,0.000000
6.209733,2.944059,0.000000,0.127941,0.000000
6.214732,2.944692,0.000000,0.125785,0.000000
6.219732,2.945315,0.000000,0.123657,0.000000
6.224731,2.945927,0.000000,0.121564,0.000000
6.229731,2.946528,0.000000,0.119513,0.000000
6.234731,2.947120,0.000000,0.117507,0.000000
6.239730,2.947702,0.000000,0.115573,0.000000
6.244730,2.948274,0.000000,0.113706,0.000000
6.249730,2.948837,0.000000,0.111931,0.000000
6.254729,2.949392,0.000000,0.110237,0.000000
6.259729,2.949938,0.000000,0.108636,0.000000
6.264729,2.950477,0.000000,0.107130,0.000000
6.269728,2.951008,0.000000,0.105727,0.000000
6.274728,2.951533,0.000000,0.104415,0.000000
6.279727,2.952051,0.000000,0.103196,0.000000
6.284727,2.952564,0.000000,0.102069,0.000000
6.289727,2.953071,0.000000,0.101017,0.000000
6.294726,2.953573,0.000000,0.100030,0.000000
6.299726,2.954070,0.000000,0.099091,0.000000
6.304726,2.954563,0.000000,0.098186,0.000000
6.309725,2.955051,0.000000,0.097319,0.000000
6.314725,2.955535,0.000000,0.096482,0.000000
6.319725,2.956015,0.000000,0.095674,0.000000
6.324724,2.956491,0.000000,0.094884,0.000000
6.329724,2.956964,0.000000,0.094119,0.000000
6.334723,2.957432,0.000000,0.093390,0.000000
6.339723,2.957897,0.000000,0.092698,0.000000
6.344723,2.958359,0.000000,0.092044,0.000000
6.349722,2.958817,0.000000,0.091426,0.000000
6.354722,2.959272,0.000000,0.090835,0.000000
6.359722,2.959725,0.000000,0.090275,0.000000
6.364721,2.960174,0.000000,0.089733,0.000000
6.369721,2.960621,0.000000,0.089201,0.000000
6.374721,2.961066,0.000000,0.088684,0.000000
6.379720,2.961508,0.000000,0.088178,0.000000
6.384720,2.961947,0.000000,0.087685,0.000000
6.389719,2.962384,0.000000,0.087204,0.000000
6.394719,2.962819,0.000000,0.086736,0.000000
6.399719,2.963251,0.000000,0.086284,0.000000
6.404718,2.963681,0.000000,0.085848,0.000000
6.409718,2.964109,0.000000,0.085421,0.000000
6.414718,2.964535,0.000000,0.084995,0.000000
6.419717,2.964959,0.000000,0.084565,0.000000
6.424717,2.965380,0.000000,0.084123,0.000000
6.429717,2.965799,0.000000,0.083667,0.000000
6.434716,2.966216,0.000000,0.083200,0.000000
6.439716,2.966631,0.000000,0.082729,0.000000
6.444715,2.967043,0.000000,0.082257,0.000000
6.449715,2.967453,0.000000,0.081785,0.000000
6.454715,2.967860,0.000000,0.081317,0.000000
6.459714,2.968266,0.000000,0.080847,0.000000
6.464714,2.968668,0.000000,0.080368,0.000000
6.469714,2.969069,0.000000,0.079869,0.000000
6.474713,2.969466,0.000000,0.079346,0.000000
6.479713,2.969861,0.000000,0.078792,0.000000
6.484713,2.970254,0.000000,0.078203,0.000000
6.489712,2.970643,0.000000,0.077578,0.000000
6.494712,2.971029,0.000000,0.076918,0.000000
6.499712,2.971411,0.000000,0.076238,0.000000
6.504711,2.971790,0.000000,0.075545,0.000000
6.509711,2.972166,0.000000,0.074839,0.000000
6.514710,2.972538,0.000000,0.074125,0.000000
6.519710,2.972906,0.000000,0.073408,0.000000
6.524710,2.973271,0.000000,0.072702,0.000000
6.529709,2.973633,0.000000,0.071997,0.000000
6.534709,2.973990,0.000000,0.071286,0.000000
6.539709,2.974345,0.000000,0.070570,0.000000
6.544708,2.974695,0.000000,0.069852,0.000000
6.549708,2.975043,0.000000,0.069130,0.000000
6.554708,2.975386,0.000000,0.068415,0.000000
6.559707,2.975726,0.000000,0.067706,0.000000
6.564707,2.976063,0.000000,0.066995,0.000000
6.569706,2.976395,0.000000,0.066278,0.000000
6.574706,2.976725,0.000000,0.065557,0.000000
6.579706,2.977050,0.000000,0.064833,0.000000
6.584705,2.977372,0.000000,0.064102,0.000000
6.589705,2.977690,0.000000,0.063366,0.000000
6.594705,2.978005,0.000000,0.062625,0.000000
6.599704,2.978316,0.000000,0.061879,0.000000
6.604704,2.978623,0.000000,0.061129,0.000000
6.609704,2.978926,0.000000,0.060371,0.000000
6.614703,2.979226,0.000000,0.059612,0.000000
6.619703,2.979522,0.000000,0.058850,0.000000
6.624702,2.979814,0.000000,0.058079,0.000000
6.629702,2.980102,0.000000,0.057307,0.000000
6.634702,2.980386,0.000000,0.056542,0.000000
6.639701,2.980667,0.000000,0.055796,0.000000
6.644701,2.980943,0.000000,0.055078,0.000000
6.649701,2.981217,0.000000,0.054383,0.000000
6.654700,2.981487,0.000000,0.053718,0.000000
6.659700,2.981753,0.000000,0.053073,0.000000
6.664700,2.982017,0.000000,0.052446,0.000000
6.669699,2.982277,0.000000,0.051836,0.000000
6.674699,2.982534,0.000000,0.051230,0.000000
6.679698,2.982788,0.000000,0.050632,0.000000
6.684698,2.983040,0.000000,0.050036,0.000000
6.689698,2.983288,0.000000,0.049435,0.000000
6.694697,2.983533,0.000000,0.048830,0.000000
6.699697,2.983775,0.000000,0.048228,0.000000
6.704697,2.984015,0.000000,0.047625,0.000000
6.709696,2.984251,0.000000,0.047015,0.000000
6.714696,2.984484,0.000000,0.046387,0.000000
6.719696,2.984714,0.000000,0.045739,0.000000
6.724695,2.984941,0.000000,0.045082,0.000000
6.729695,2.985164,0.000000,0.044423,0.000000
6.734694,2.985385,0.000000,0.043759,0.000000
6.739694,2.985601,0.000000,0.043091,0.000000
6.744694,2.985815,0.000000,0.042421,0.000000
6.749693,2.986025,0.000000,0.041756,0.000000
6.754693,2.986232,0.000000,0.041105,0.000000
6.759693,2.986435,0.000000,0.040450,0.000000
6.764692,2.986635,0.000000,0.039782,0.000000
6.769692,2.986832,0.000000,0.039108,0.000000
6.774692,2.987026,0.000000,0.038427,0.000000
6.779691,2.987216,0.000000,0.037734,0.000000
6.784691,2.987402,0.000000,0.037039,0.000000
6.789690,2.987586,0.000000,0.036344,0.000000
6.794690,2.987765,0.000000,0.035654,0.000000
6.799690,2.987942,0.000000,0.034974,0.000000
6.804689,2.988114,0.000000,0.034307,0.000000
6.809689,2.988284,0.000000,0.033661,0.000000
6.814689,2.988451,0.000000,0.033041,0.000000
6.819688,2.988614,0.000000,0.032436,0.000000
6.824688,2.988775,0.000000,0.031842,0.000000
6.829688,2.988932,0.000000,0.031267,0.000000
6.834687,2.989087,0.000000,0.030712,0.000000
6.839687,2.989239,0.000000,0.030168,0.000000
6.844687,2.989388,0.000000,0.029640,0.000000
6.849686,2.989535,0.000000,0.029119,0.000000
6.854686,2.989679,0.000000,0.028607,0.000000
6.859685,2.989820,0.000000,0.028110,0.000000
6.864685,2.989959,0.000000,0.027616,0.000000
6.869685,2.990096,0.000000,0.027120,0.000000
6.874684,2.990230,0.000000,0.026618,0.000000
6.879684,2.990361,0.000000,0.026102,0.000000
6.884684,2.990490,0.000000,0.025573,0.000000
6.889683,2.990617,0.000000,0.025028,0.000000
6.894683,2.990740,0.000000,0.024477,0.000000
6.899683,2.990861,0.000000,0.023922,0.000000
6.904682,2.990979,0.000000,0.023377,0.000000
6.909682,2.991094,0.000000,0.022844,0.000000
6.914681,2.991207,0.000000,0.022316,0.000000
6.919681,2.991317,0.000000,0.021800,0.000000
6.924681,2.991424,0.000000,0.021294,0.000000
6.929680,2.991529,0.000000,0.020800,0.000000
6.934680,2.991632,0.000000,0.020321,0.000000
6.939680,2.991732,0.000000,0.019844,0.000000
6.944679,2.991830,0.000000,0.019377,0.000000
6.949679,2.991925,0.000000,0.018922,0.000000
6.954679,2.992019,0.000000,0.018481,0.000000
6.959678,2.992110,0.000000,0.018053,0.000000
6.964678,2.992199,0.000000,0.017633,0.000000
6.969677,2.992286,0.000000,0.017216,0.000000
6.974677,2.992371,0.000000,0.016803,0.000000
6.979677,2.992453,0.000000,0.016393,0.000000
6.984676,2.992534,0.000000,0.015983,0.000000
6.989676,2.992613,0.000000,0.015575,0.000000
6.994676,2.992689,0.000000,0.015171,0.000000
6.999675,2.992764,0.000000,0.014778,0.000000
7.004675,2.992837,0.000000,0.014401,0.000000
7.009675,2.992908,0.000000,0.014040,0.000000
7.014674,2.992977,0.000000,0.013692,0.000000
7.019674,2.993044,0.000000,0.013355,0.000000
7.024673,2.993110,0.000000,0.013025,0.000000
7.029673,2.993174,0.000000,0.012702,0.000000
7.034673,2.993237,0.000000,0.012393,0.000000
7.039672,2.993298,0.000000,0.012101,0.000000
7.044672,2.993357,0.000000,0.011831,0.000000
7.049672,2.993416,0.000000,0.011590,0.000000
7.054671,2.993473,0.000000,0.011376,0.000000
7.059671,2.993529,0.000000,0.011186,0.000000
7.064671,2.993585,0.000000,0.011020,0.000000
7.069670,2.993639,0.000000,0.010878,0.000000
7.074670,2.993693,0.000000,0.010753,0.000000
7.079669,2.993747,0.000000,0.010641,0.000000
7.084669,2.993800,0.000000,0.010539,0.000000
7.089669,2.993852,0.000000,0.010447,0.000000
7.094668,2.993904,0.000000,0.010358,0.000000
7.099668,2.993956,0.000000,0.010270,0.000000
7.104668,2.994007,0.000000,0.010179,0.000000
7.109667,2.994057,0.000000,0.010082,0.000000
7.114667,2.994107,0.000000,0.009977,0.000000
7.119667,2.994157,0.000000,0.009867,0.000000
7.124666,2.994206,0.000000,0.009757,0.000000
7.129666,2.994255,0.000000,0.009651,0.000000
7.134665,2.994302,0.000000,0.009555,0.000000
7.139665,2.994350,0.000000,0.009472,0.000000
7.144665,2.994397,0.000000,0.009404,0.000000
7.149664,2.994444,0.000000,0.009360,0.000000
7.154664,2.994490,0.000000,0.009344,0.000000
7.159664,2.994537,0.000000,0.009358,0.000000
7.164663,2.994583,0.000000,0.009406,0.000000
7.169663,2.994631,0.000000,0.009496,0.000000
7.174663,2.994678,0.000000,0.009629,0.000000
7.179662,2.994727,0.000000,0.009805,0.000000
7.184662,2.994777,0.000000,0.010020,0.000000
7.189662,2.994828,0.000000,0.010267,0.000000
7.194661,2.994880,0.000000,0.010539,0.000000
7.199661,2.994933,0.000000,0.010824,0.000000
7.204660,2.994988,0.000000,0.011115,0.000000
7.209660,2.995045,0.000000,0.011401,0.000000
7.214660,2.995103,0.000000,0.011677,0.000000
7.219659,2.995162,0.000000,0.011937,0.000000
7.224659,2.995222,0.000000,0.012182,0.000000
7.229659,2.995284,0.000000,0.012415,0.000000
7.234658,2.995347,0.000000,0.012641,0.000000
7.239658,2.995410,0.000000,0.012860,0.000000
7.244658,2.995475,0.000000,0.013072,0.000000
7.249657,2.995541,0.000000,0.013274,0.000000
7.254657,2.995608,0.000000,0.013459,0.000000
7.259656,2.995676,0.000000,0.013619,0.000000
7.264656,2.995744,0.000000,0.013754,0.000000
7.269656,2.995814,0.000000,0.013866,0.000000
7.274655,2.995883,0.000000,0.013961,0.000000
7.279655,2.995953,0.000000,0.014046,0.000000
7.284655,2.996024,0.000000,0.014123,0.000000
7.289654,2.996094,0.000000,0.014195,0.000000
7.294654,2.996166,0.000000,0.014265,0.000000
7.299654,2.996237,0.000000,0.014333,0.000000
7.304653,2.996309,0.000000,0.014402,0.000000
7.309653,2.996381,0.000000,0.014476,0.000000
7.314652,2.996454,0.000000,0.014554,0.000000
7.319652,2.996527,0.000000,0.014632,0.000000
7.324652,2.996600,0.000000,0.014705,0.000000
7.329651,2.996674,0.000000,0.014770,0.000000
7.334651,2.996748,0.000000,0.014823,0.000000
7.339651,2.996822,0.000000,0.014864,0.000000
7.344650,2.996896,0.000000,0.014888,0.000000
7.349650,2.996970,0.000000,0.014894,0.000000
7.354650,2.997044,0.000000,0.014882,0.000000
7.359649,2.997118,0.000000,0.014851,0.000000
7.364649,2.997191,0.000000,0.014802,0.000000
7.369648,2.997265,0.000000,0.014734,0.000000
7.374648,2.997339,0.000000,0.014649,0.000000
7.379648,2.997412,0.000000,0.014548,0.000000
7.384647,2.997484,0.000000,0.014433,0.000000
7.389647,2.997556,0.000000,0.014305,0.000000
7.394647,2.997627,0.000000,0.014164,0.000000
7.399646,2.997698,0.000000,0.014007,0.000000
7.404646,2.997767,0.000000,0.013833,0.000000
7.409646,2.997836,0.000000,0.013639,0.000000
7.414645,2.997903,0.000000,0.013425,0.000000
7.419645,2.997970,0.000000,0.013193,0.000000
7.424644,2.998035,0.000000,0.012946,0.000000
7.429644,2.998099,0.000000,0.012685,0.000000
7.434644,2.998162,0.000000,0.012421,0.000000
7.439643,2.998223,0.000000,0.012164,0.000000
7.444643,2.998283,0.000000,0.011918,0.000000
7.449643,2.998342,0.000000,0.011689,0.000000
7.454642,2.998399,0.000000,0.011473,0.000000
7.459642,2.998456,0.000000,0.011270,0.000000
7.464642,2.998512,0.000000,0.011076,0.000000
7.469641,2.998567,0.000000,0.010883,0.000000
7.474641,2.998621,0.000000,0.010684,0.000000
7.479640,2.998673,0.000000,0.010471,0.000000
7.484640,2.998725,0.000000,0.010238,0.000000
7.489640,2.998775,0.000000,0.009980,0.000000
7.494639,2.998825,0.000000,0.009692,0.000000
7.499639,2.998872,0.000000,0.009368,0.000000
7.504639,2.998918,0.000000,0.008998,0.000000
7.509638,2.998961,0.000000,0.008582,0.000000
7.514638,2.999003,0.000000,0.008124,0.000000
7.519638,2.999042,0.000000,0.007624,0.000000
7.524637,2.999079,0.000000,0.007097,0.000000
7.529637,2.999112,0.000000,0.006551,0.000000
7.534636,2.999144,0.000000,0.006000,0.000000
7.539636,2.999172,0.000000,0.005455,0.000000
7.544636,2.999198,0.000000,0.004921,0.000000
7.549635,2.999221,0.000000,0.004396,0.000000
7.554635,2.999241,0.000000,0.003872,0.000000
7.559635,2.999259,0.000000,0.003343,0.000000
7.564634,2.999274,0.000000,0.002814,0.000000
7.569634,2.999286,0.000000,0.002293,0.000000
7.574634,2.999296,0.000000,0.001786,0.000000
7.579633,2.999304,0.000000,0.001299,0.000000
7.584633,2.999309,0.000000,0.000830,0.000000
7.589633,2.999311,0.000000,0.000390,0.000000
7.594632,2.999312,0.000000,-0.000020,0.000000
7.599632,2.999311,0.000000,-0.000403,0.000000
7.604631,2.999308,0.000000,-0.000757,0.000000
7.609631,2.999303,0.000000,-0.001079,0.000000
7.614631,2.999297,0.000000,-0.001371,0.000000
7.619630,2.999289,0.000000,-0.001638,0.000000
7.624630,2.999280,0.000000,-0.001885,0.000000
7.629630,2.999270,0.000000,-0.002112,0.000000
7.634629,2.999259,0.000000,-0.002321,0.000000
7.639629,2.999247,0.000000,-0.002510,0.000000
7.644629,2.999233,0.000000,-0.002681,0.000000
7.649628,2.999219,0.000000,-0.002837,0.000000
7.654628,2.999205,0.000000,-0.002981,0.000000
7.659627,2.999189,0.000000,-0.003116,0.000000
7.664627,2.999174,0.000000,-0.003242,0.000000
7.669627,2.999157,0.000000,-0.003360,0.000000
7.674626,2.999140,0.000000,-0.003471,0.000000
7.679626,2.999122,0.000000,-0.003578,0.000000
7.684626,2.999104,0.000000,-0.003682,0.000000
7.689625,2.999085,0.000000,-0.003786,0.000000
7.694625,2.999066,0.000000,-0.003890,0.000000
7.699625,2.999046,0.000000,-0.003991,0.000000
7.704624,2.999026,0.000000,-0.004087,0.000000
7.709624,2.999006,0.000000,-0.004175,0.000000
7.714623,2.998984,0.000000,-0.004250,0.000000
7.719623,2.998963,0.000000,-0.004304,0.000000
7.724623,2.998941,0.000000,-0.004332,0.000000
7.729622,2.998920,0.000000,-0.004333,0.000000
7.734622,2.998898,0.000000,-0.004309,0.000000
7.739622,2.998877,0.000000,-0.004262,0.000000
7.744621,2.998855,0.000000,-0.004199,0.000000
7.749621,2.998835,0.000000,-0.004123,0.000000
7.754621,2.998815,0.000000,-0.004039,0.000000
7.759620,2.998794,0.000000,-0.003954,0.000000
7.764620,2.998775,0.000000,-0.003875,0.000000
7.769619,2.998756,0.000000,-0.003804,0.000000
7.774619,2.998737,0.000000,-0.003743,0.000000
7.779619,2.998718,0.000000,-0.003694,0.000000
7.784618,2.998700,0.000000,-0.003655,0.000000
7.789618,2.998682,0.000000,-0.003621,0.000000
7.794618,2.998664,0.000000,-0.003588,0.000000
7.799617,2.998646,0.000000,-0.003550,0.000000
7.804617,2.998629,0.000000,-0.003503,0.000000
7.809617,2.998611,0.000000,-0.003445,0.000000
7.814616,2.998594,0.000000,-0.003372,0.000000
7.819616,2.998578,0.000000,-0.003283,0.000000
7.824615,2.998561,0.000000,-0.003176,0.000000
7.829615,2.998546,0.000000,-0.003056,0.000000
7.834615,2.998531,0.000000,-0.002929,0.000000
7.839614,2.998517,0.000000,-0.002801,0.000000
7.844614,2.998503,0.000000,-0.002675,0.000000
7.849614,2.998490,0.000000,-0.002554,0.000000
7.854613,2.998478,0.000000,-0.002436,0.000000
7.859613,2.998466,0.000000,-0.002326,0.000000
7.864613,2.998455,0.000000,-0.002223,0.000000
7.869612,2.998444,0.000000,-0.002124,0.000000
7.874612,2.998433,0.000000,-0.002026,0.000000
7.879611,2.998424,0.000000,-0.001927,0.000000
7.884611,2.998414,0.000000,-0.001823,0.000000
7.889611,2.998406,0.000000,-0.001711,0.000000
7.894610,2.998397,0.000000,-0.001592,0.000000
7.899610,2.998390,0.000000,-0.001467,0.000000
7.904610,2.998383,0.000000,-0.001337,0.000000
7.909609,2.998377,0.000000,-0.001204,0.000000
7.914609,2.998371,0.000000,-0.001067,0.000000
7.919609,2.998366,0.000000,-0.000927,0.000000
7.924608,2.998362,0.000000,-0.000783,0.000000
7.929608,2.998358,0.000000,-0.000637,0.000000
7.934608,2.998356,0.000000,-0.000495,0.000000
7.939607,2.998353,0.000000,-0.000360,0.000000
7.944607,2.998352,0.000000,-0.000234,0.000000
7.949606,2.998351,0.000000,-0.000117,0.000000
7.954606,2.998351,0.000000,-0.000011,0.000000
7.959606,2.998351,0.000000,0.000082,0.000000
7.964605,2.998352,0.000000,0.000169,0.000000
7.969605,2.998353,0.000000,0.000255,0.000000
7.974605,2.998354,0.000000,0.000345,0.000000
7.979604,2.998357,0.000000,0.000440,0.000000
7.984604,2.998359,0.000000,0.000540,0.000000
7.989604,2.998362,0.000000,0.000642,0.000000
7.994603,2.998366,0.000000,0.000746,0.000000
7.999603,2.998370,0.000000,0.000850,0.000000
8.004604,2.998374,0.000000,0.000957,0.000000
8.009606,2.998379,0.000000,0.001066,0.000000
8.014608,2.998385,0.000000,0.001163,0.000000
8.019610,2.998391,0.000000,0.001213,0.000000
8.024612,2.998397,0.000000,0.001151,0.000000
8.029614,2.998402,0.000000,0.000879,0.000000
8.034616,2.998405,0.000000,0.000286,0.000000
8.039618,2.998404,0.000000,-0.000748,0.000000
8.044621,2.998395,0.000000,-0.002364,0.000000
8.049623,2.998377,0.000000,-0.004719,0.000000
8.054625,2.998344,0.000000,-0.007930,0.000000
